"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E01018909",415,1,3,69,4,11,70,76,33,16,9,3,0,13,21,19,13,39,15,0.240963855421687,0.72289156626506,16.6265060240964,0.963855421686747,2.65060240963855,16.8674698795181,18.3132530120482,7.95180722891566,3.85542168674699,2.16867469879518,0.72289156626506,0,3.13253012048193,5.06024096385542,4.57831325301205,3.13253012048193,9.39759036144578,3.6144578313253
"E01018910",331,5,1,55,0,7,50,72,17,25,4,1,2,10,28,15,14,13,12,1.51057401812689,0.302114803625378,16.6163141993958,0,2.11480362537764,15.1057401812689,21.7522658610272,5.13595166163142,7.55287009063444,1.20845921450151,0.302114803625378,0.604229607250755,3.02114803625378,8.45921450151057,4.53172205438066,4.22960725075529,3.92749244712991,3.62537764350453
"E01018911",388,2,2,60,2,4,62,75,22,22,8,6,2,10,26,32,11,28,14,0.515463917525773,0.515463917525773,15.4639175257732,0.515463917525773,1.03092783505155,15.979381443299,19.3298969072165,5.67010309278351,5.67010309278351,2.06185567010309,1.54639175257732,0.515463917525773,2.57731958762887,6.70103092783505,8.24742268041237,2.83505154639175,7.21649484536082,3.60824742268041
"E01018912",376,10,1,60,7,5,76,68,22,12,4,5,3,11,16,26,19,23,8,2.65957446808511,0.265957446808511,15.9574468085106,1.86170212765957,1.32978723404255,20.2127659574468,18.0851063829787,5.85106382978723,3.19148936170213,1.06382978723404,1.32978723404255,0.797872340425532,2.92553191489362,4.25531914893617,6.91489361702128,5.0531914893617,6.11702127659574,2.12765957446809
"E01018913",519,2,1,88,5,4,70,104,14,35,9,3,3,25,34,29,28,43,22,0.385356454720617,0.192678227360308,16.9556840077071,0.963391136801541,0.770712909441233,13.4874759152216,20.0385356454721,2.69749518304432,6.74373795761079,1.73410404624277,0.578034682080925,0.578034682080925,4.81695568400771,6.55105973025048,5.58766859344894,5.39499036608863,8.28516377649326,4.23892100192678
"E01018914",461,7,5,63,0,9,69,92,27,17,13,3,3,24,19,29,18,44,19,1.51843817787419,1.08459869848156,13.6659436008677,0,1.95227765726681,14.9674620390456,19.9566160520607,5.85683297180043,3.68763557483731,2.81995661605206,0.650759219088937,0.650759219088937,5.2060737527115,4.12147505422994,6.29067245119306,3.90455531453362,9.54446854663774,4.12147505422994
"E01018915",497,4,0,74,7,15,73,100,34,18,13,8,7,20,21,28,17,39,19,0.804828973843058,0,14.8893360160966,1.40845070422535,3.01810865191147,14.6881287726358,20.1207243460765,6.841046277666,3.62173038229376,2.61569416498994,1.60965794768612,1.40845070422535,4.02414486921529,4.22535211267606,5.63380281690141,3.420523138833,7.84708249496982,3.82293762575453
"E01018916",307,6,4,38,2,3,54,63,21,16,9,3,6,15,10,16,19,12,10,1.95439739413681,1.30293159609121,12.3778501628664,0.651465798045603,0.977198697068404,17.5895765472313,20.5211726384365,6.84039087947883,5.21172638436482,2.93159609120521,0.977198697068404,1.95439739413681,4.88599348534202,3.25732899022801,5.21172638436482,6.18892508143322,3.90879478827362,3.25732899022801
"E01018917",322,7,1,41,3,4,62,59,10,12,3,3,3,10,16,32,16,26,14,2.17391304347826,0.31055900621118,12.7329192546584,0.93167701863354,1.24223602484472,19.2546583850932,18.3229813664596,3.1055900621118,3.72670807453416,0.93167701863354,0.93167701863354,0.93167701863354,3.1055900621118,4.96894409937888,9.93788819875776,4.96894409937888,8.07453416149068,4.34782608695652
"E01018918",424,12,1,63,2,11,75,81,12,22,6,2,2,22,33,13,16,34,17,2.83018867924528,0.235849056603774,14.8584905660377,0.471698113207547,2.59433962264151,17.688679245283,19.1037735849057,2.83018867924528,5.18867924528302,1.41509433962264,0.471698113207547,0.471698113207547,5.18867924528302,7.78301886792453,3.06603773584906,3.77358490566038,8.0188679245283,4.00943396226415
